dataset_name,subsample_frac,seed,save_dir,model_name,distiller_name,binary_mapper_name,binary_mapper_bit,binary_mapper_depth,binary_mapper_frac,max_depth,max_features,max_rules,max_trees,pre_interaction,pre_max_features,post_interaction,post_max_features,size_interactions,n_epochs,gpu,use_cache,cat_mappings,task_type,save_dir_unique,teacher_avg_kfold_val_r2,distiller_avg_kfold_val_r2,teacher_kfold_val_r2,distiller_kfold_val_r2,teacher_r2_score_train_true,teacher_r2_score_val_true,distiller_r2_score_train_true,distiller_r2_score_val_true,distiller_r2_score_train_teacher,distiller_r2_score_val_teacher
concrete,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,rf_plus,ft_distill,gmm_binary_mapper,0,2,0.5,5,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/7c1065b7ec1f6b12845588899f133d4bb0f4ae9f9533fe9fbad1d9e7a7e28919,0.6664887068709487,0.6449292365466589,"[0.6022397509763752, 0.7349334368904377, 0.6622929327460334]","[0.5890027660529251, 0.7167495664160768, 0.6290353771709747]",0.6427417736410104,0.6596795161337827,0.6046024839813946,0.6528031238168142,0.9756592187226849,0.9734050591327431
parkinsons,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,rf_plus,figs,dt_binary_mapper,0,2,0.5,5,0.75,60,30,l0l2,0.5,l0l2,30,3,100,2,1,"{'sex': {'0': 0, '1': 1}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/7c926f99a2aa207dd2605d964c638c9ae270ec5f1f2f80ffad45a74183791e76,0.3974021652369582,0.3849909275943544,"[0.3841956233273528, 0.41055967641474045, 0.3974511959687813]","[0.3751662891310993, 0.39405667862576743, 0.38574981502619654]",0.42383031234907476,0.39459710016367155,0.40615305609672003,0.38003364706732545,0.9891097774878717,0.985438292653963
abalone,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,rf_plus,figs,gmm_binary_mapper,0,3,0.5,5,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,"{'Sex': {'F': 0, 'I': 1, 'M': 2}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/7d0eb344f1a8f1ad334a39d01a38084470e6491d06b3a452e8227bc258ce7cd2,0.4524560796834443,0.4496649761400843,"[0.43297754370945674, 0.45068156124769665, 0.4737091340931797]","[0.43245335509742855, 0.4495282241122305, 0.4670133492105939]",0.47852666082123674,0.44666953689105915,0.47270962012956075,0.4428422304620022,0.9977292183738262,0.9945348085587992
abalone,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,random_forest,figs,gmm_binary_mapper,0,3,0.5,4,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,"{'Sex': {'F': 0, 'I': 1, 'M': 2}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/7d51d8a6bdf30976c334a27c4bdd23797b2f28bf344d7c840920dccd25e11187,0.412572054305926,0.4116492148254573,"[0.36563741130418626, 0.4265814751392235, 0.4454972764743682]","[0.36504142549010077, 0.42571862039382213, 0.44418759859244905]",0.41945985617168324,0.37448643906081547,0.4193259645396923,0.3744929922935233,0.9999631229307431,0.9999148286865934
airfoil,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,random_forest,figs,dt_binary_mapper,0,3,0.5,5,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,"{'chord-length': {'0.0254': 0, '0.0508': 1, '0.1016': 2, '0.1524': 3, '0.2286': 4, '0.3048': 5}, 'free-stream-velocity': {'31.7': 0, '39.6': 1, '55.5': 2, '71.3': 3}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/7d8af7cac175bea8515ba70d19b4f3794dad7ab2009d49877ba87d91a9ea1d6f,0.48107007307151767,0.47337475064187534,"[0.43244489322376967, 0.48457047035, 0.5261948556407834]","[0.4193442922326889, 0.4822093172788072, 0.5185706424141299]",0.5445646999857977,0.46000481381007263,0.5351962796881407,0.44360035071315096,0.9986656822770688,0.9967744187512225
cpu_act,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,rf_plus,ft_distill,dt_binary_mapper,0,2,0.5,4,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/7e245fb16b8f909b0318715df72492085efefb97508327d71c2a5f498b6f2bdc,0.9359172206935892,0.9272221090430879,"[0.92880044939588, 0.9502113829593503, 0.9287398297255374]","[0.907493465547381, 0.9498216548457614, 0.9243512067361211]",0.9523447135418733,0.9433511781755948,0.9502736836210603,0.94038178724613,0.998957977175366,0.997890614982929
concrete,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,random_forest,ft_distill,dt_binary_mapper,0,3,0.5,5,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/7e24e1ee8f3adb907fcdb0dda51c0b2723cb961daf332d213ad3fbfbaf0f7cd8,0.5989881092293018,0.5445656125725309,"[0.645768303735661, 0.6095176359335355, 0.5416783880187088]","[0.6375202865503786, 0.5471065419087153, 0.4490700092584987]",0.7248649143183674,0.7458596052490593,0.6779351404798597,0.7178301065944117,0.9469013473179105,0.9490314116329024
parkinsons,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,rf_plus,ft_distill,gmm_binary_mapper,0,3,0.5,5,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,"{'sex': {'0': 0, '1': 1}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/7efe3cb7ba68eac152a6b0c51b80fa10f8e5ada9ac4228969185ad4879d6cbfb,0.4976985697539124,0.329840159584361,"[0.4789584785757718, 0.5187345854295411, 0.4954026452564242]","[0.3373224811368385, 0.42423116327445365, 0.227966834341791]",0.5450815190038453,0.5111370433918203,0.46098339601626437,0.4342112516277854,0.9172672225413441,0.9120713443504702
airfoil,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,rf_plus,figs,dt_binary_mapper,0,2,0.5,5,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,"{'chord-length': {'0.0254': 0, '0.0508': 1, '0.1016': 2, '0.1524': 3, '0.2286': 4, '0.3048': 5}, 'free-stream-velocity': {'31.7': 0, '39.6': 1, '55.5': 2, '71.3': 3}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/7f1e29785826803f0fb074389de95f0d50d3e9e79a585ea5f5b7786d01ae3a01,0.5596561461473233,0.5572206764653145,"[0.4674236329069055, 0.5961661157441103, 0.6153786897909541]","[0.4670430556602877, 0.5929527879637412, 0.6116661857719146]",0.6679602061674735,0.6038446293933781,0.6631453802056879,0.6018720702729391,0.9988674590578185,0.9988714658571523
parkinsons,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,rf_plus,ft_distill,dt_binary_mapper,0,3,0.5,5,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,"{'sex': {'0': 0, '1': 1}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/7f8ea6a0f3cf54fbc86e305ee0d8365fda81e1aa12bd2ec4f7d613e039529490,0.5011271031044785,0.4474932708535162,"[0.48826226398079364, 0.5274149139901465, 0.48770413134249535]","[0.4749068329801246, 0.4651052205222094, 0.4024677590582145]",0.4969626112981178,0.5047376570803932,0.470148597260052,0.4742909614476132,0.9699114112523256,0.9671091961624112
miami_housing,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,random_forest,figs,gmm_binary_mapper,0,2,0.5,5,0.75,60,30,l0l2,0.5,l0l2,30,3,100,2,1,"{'avno60plus': {'0.0': 0, '1.0': 1}, 'month_sold': {'1.0': 0, '2.0': 1, '3.0': 2, '4.0': 3, '5.0': 4, '6.0': 5, '7.0': 6, '8.0': 7, '9.0': 8, '10.0': 9, '11.0': 10, '12.0': 11}, 'structure_quality': {'1.0': 0, '2.0': 1, '3.0': 2, '4.0': 3, '5.0': 4}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/802438f9caa772d4bdf34dd71da69b4b548cb99bea8039794701a525d353a9a1,0.7736885789359548,0.7684053430562624,"[0.7780995334891468, 0.7711700120553147, 0.7717961912634032]","[0.7761934826370255, 0.7638009180896185, 0.7652216284421433]",0.7998768465501231,0.7483690069004472,0.7870951125100002,0.7329388274274984,0.9942770588867309,0.9930896472930104
powerplant,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,random_forest,figs,dt_binary_mapper,0,2,0.5,4,0.75,60,30,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/8027993f0782dbd062029fe771c07e91af3b4220e3e9016e0615eb5722710b2b,0.8992241550714652,0.8991733297475536,"[0.9046868188186586, 0.8946902037544647, 0.8982954426412723]","[0.9046600790124149, 0.8946581670961876, 0.8982017431340586]",0.9023983743401804,0.9051518911115688,0.902373304768477,0.9051260432344788,0.9999982147253951,0.9999980876036797
abalone,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,rf_plus,figs,gmm_binary_mapper,0,3,0.5,4,0.75,60,30,l0l2,0.5,l0l2,30,3,100,2,1,"{'Sex': {'F': 0, 'I': 1, 'M': 2}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/8028ed3ee3ab467ef517ecc2789588cfd9a2d5db807e3ee5e0d1e466483ea0b9,0.42321796496388897,0.4222103249863282,"[0.39255968826794263, 0.4257916336284536, 0.45130257299527066]","[0.3919032161683873, 0.425691752110115, 0.44903600668048227]",0.43198205308578086,0.41756330724777824,0.42979172117714226,0.41504876923462874,0.9994901048559116,0.9993097931955006
concrete,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,random_forest,figs,gmm_binary_mapper,0,2,0.5,4,0.75,60,30,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/817c6f05eeff1af1912878e03591e3256e39ffdbab4c0ef59f48e6cbfa9a2212,0.5539369686360585,0.5488859542459746,"[0.5488093646924074, 0.6142041982188423, 0.4987973429969257]","[0.546620295838544, 0.6095784581908358, 0.49045910870854426]",0.5739693901508741,0.6019289043635123,0.5714237206742994,0.5942466762959172,0.997663211785456,0.9951714960180678
airfoil,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,random_forest,ft_distill,dt_binary_mapper,0,3,0.5,5,0.75,60,30,l0l2,0.5,l0l2,30,3,100,2,1,"{'chord-length': {'0.0254': 0, '0.0508': 1, '0.1016': 2, '0.1524': 3, '0.2286': 4, '0.3048': 5}, 'free-stream-velocity': {'31.7': 0, '39.6': 1, '55.5': 2, '71.3': 3}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/81eff9ab6159db6e653fcceb94b6c6092bb2bf6aeef13a4618bdb0da06687166,0.4780616385276106,0.3928192188352621,"[0.45369435380872214, 0.4967264503579051, 0.48376411141620446]","[0.4213134352836706, 0.3775359990644396, 0.3796082221576761]",0.5594635509991857,0.4778208476300607,0.5077641154661168,0.42152721205748067,0.9695214799628636,0.9585752618783747
parkinsons,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,rf_plus,ft_distill,dt_binary_mapper,0,3,0.5,5,0.75,60,30,l0l2,0.5,l0l2,30,3,100,2,1,"{'sex': {'0': 0, '1': 1}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/82cbe211b68e8df94289cdee4706ba288e31d331090e5a7bcea69add3441da0f,0.508980559591245,0.4660786072324734,"[0.5124083380998163, 0.527778176929733, 0.4867551637441857]","[0.4504688443633116, 0.5006281882944352, 0.4471387890396734]",0.5251259253194369,0.5396602864700043,0.4958515222896861,0.507768991616,0.9768152413324029,0.9749290940474613
powerplant,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,rf_plus,figs,gmm_binary_mapper,0,2,0.5,4,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/835f4de38961bd7f8b679285e5c0e5644bf0cebfb8c621ce8a310bb3c8e23a0e,0.8985550371852873,0.8985476230223713,"[0.9037989378029616, 0.8965957451402713, 0.8952704286126291]","[0.9037925554252605, 0.8965729605290352, 0.8952773531128183]",0.8988228606874886,0.9035759209403542,0.8987969205223025,0.9035567418955516,0.999997016848079,0.9999970347323022
cpu_act,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,rf_plus,figs,dt_binary_mapper,0,3,0.5,4,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/837176dda57765a216bf62e9ffa322e6eafdb4b26d2f54cebb344ca58bd8655e,0.9045793231552576,0.9039345206674732,"[0.8761246203596004, 0.9354477863358482, 0.9021655627703242]","[0.8755657052759622, 0.9360492064667196, 0.9001886502597374]",0.9332940430848564,0.9249030502069686,0.9332649107489053,0.9218828029528296,0.9998440908195056,0.9986756551930132
ca_housing,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,rf_plus,figs,gmm_binary_mapper,0,3,0.5,4,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/8390a68aa2c55512017f83fc2622190132964d422c29b46ff82b944a034cd734,0.6037842412864172,0.6026810323968617,"[0.5879815806682877, 0.6241977635549865, 0.5991733796359773]","[0.5874311464290362, 0.6235127041232957, 0.597099246638253]",0.5924492677874047,0.5811128665161694,0.5918267772749141,0.5805975497783624,0.9998621520474993,0.9998463627953791
airfoil,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,random_forest,ft_distill,dt_binary_mapper,0,3,0.5,4,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,"{'chord-length': {'0.0254': 0, '0.0508': 1, '0.1016': 2, '0.1524': 3, '0.2286': 4, '0.3048': 5}, 'free-stream-velocity': {'31.7': 0, '39.6': 1, '55.5': 2, '71.3': 3}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/83aa95956e9bff98cc1f21ee7e326b2c1b59d9fe59e429e3629eaddbc74378ed,0.415613493669068,0.32941402451416896,"[0.3988235930582005, 0.4357420417785063, 0.41227484617049714]","[0.3104906014376415, 0.35524536480524926, 0.32250610729961615]",0.4662145442199619,0.3778544585369997,0.44290326984027717,0.3573362874501689,0.9940967219657949,0.9942098066220253
parkinsons,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,rf_plus,figs,dt_binary_mapper,0,2,0.5,4,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,"{'sex': {'0': 0, '1': 1}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/8441094f0a38147d3a41f14873242e2d573d44cc25a0c7e0c6ec0c270deeae3a,0.37035456805872363,0.36671934222657043,"[0.3652376015182389, 0.38212446033977643, 0.3637016423181554]","[0.36141095592232797, 0.3786419745655688, 0.36010509619181463]",0.38193233607860444,0.3608048642531372,0.3766784614090759,0.35817441564939656,0.9969297124755444,0.9964952367743388
ca_housing,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,rf_plus,ft_distill,gmm_binary_mapper,0,3,0.5,4,0.75,60,30,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/84448749c462ee679e992ad44ee96d024eb884f25e37a6b5dfc090d30eaf4572,0.6116552289427081,0.6084109266137783,"[0.6112721357031008, 0.6242320942288699, 0.5994614568961534]","[0.6093502680592282, 0.6191626872669849, 0.5967198245151216]",0.6083625456320538,0.5957361548737642,0.6038852514430371,0.5923217750124226,0.9980143873534656,0.9978088190774226
miami_housing,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,rf_plus,figs,gmm_binary_mapper,0,3,0.5,4,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,"{'avno60plus': {'0.0': 0, '1.0': 1}, 'month_sold': {'1.0': 0, '2.0': 1, '3.0': 2, '4.0': 3, '5.0': 4, '6.0': 5, '7.0': 6, '8.0': 7, '9.0': 8, '10.0': 9, '11.0': 10, '12.0': 11}, 'structure_quality': {'1.0': 0, '2.0': 1, '3.0': 2, '4.0': 3, '5.0': 4}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/84b385bb1059cbd5d3ebcaf743fe8a2a6b76a9e14a7eb20511378290ef2c1836,0.7267701456558795,0.7183787601261306,"[0.7189438406074637, 0.7030828359969692, 0.7582837603632057]","[0.7088317512515065, 0.6965774613177045, 0.7497270678091809]",0.7802305729898561,0.7499054249215178,0.7749237519691589,0.7439710820984202,0.9984716557581791,0.9969716759511398
ca_housing,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,rf_plus,ft_distill,gmm_binary_mapper,0,2,0.5,4,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/84bc58feb4d0301f2643be795a92393d07b23f6da291691356d8277bb48d2b3f,0.581903378041415,0.5790510753400829,"[0.5779519415025229, 0.5797877905699048, 0.587970402051817]","[0.573270402900606, 0.578181725230484, 0.5857010978891588]",0.5833644743432688,0.574089888186063,0.5813122349026272,0.5726354752188805,0.9992902810009684,0.9992819748748082
cpu_act,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,rf_plus,ft_distill,gmm_binary_mapper,0,2,0.5,5,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/84cf57afcf036e35ad037394e61a3d7d371f5e7b6aadc871c4c9ef91fe3389e8,0.9657901269831409,0.9613938482770831,"[0.9636775275039929, 0.9647713633703167, 0.9689214900751133]","[0.9599763005297001, 0.9586677299473179, 0.9655375143542313]",0.9688837589682636,0.9691282239299678,0.9665323302308871,0.9676221569974799,0.9991849258713825,0.9990408475827633
parkinsons,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,rf_plus,figs,dt_binary_mapper,0,3,0.5,4,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,"{'sex': {'0': 0, '1': 1}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/84d2c1d1eecb070778d334a291dbb8d66216127fa8995ace1f40e82095c391e7,0.4502435728923017,0.4491274478927014,"[0.46405959160936416, 0.45677086148655155, 0.42990026558098926]","[0.46223298617990294, 0.45572726887115267, 0.4294220886270488]",0.45727087258888466,0.4615761891012281,0.45603673969159475,0.4605612947602017,0.9999170594141105,0.9999019618799874
airfoil,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,rf_plus,figs,dt_binary_mapper,0,2,0.5,4,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,"{'chord-length': {'0.0254': 0, '0.0508': 1, '0.1016': 2, '0.1524': 3, '0.2286': 4, '0.3048': 5}, 'free-stream-velocity': {'31.7': 0, '39.6': 1, '55.5': 2, '71.3': 3}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/85e956f0d8928654af09ca34cfcc6310d7d9fc12b8cca41c7bccfe2405c728b9,0.5353620854639066,0.5326301910260315,"[0.4520548978803942, 0.5757039563100284, 0.5783274022012972]","[0.4524343888458212, 0.5746485020095142, 0.570807682222759]",0.614336715463971,0.5539643456992706,0.6141644532354762,0.5553048266936327,0.9998453831158945,0.9980338094132012
airfoil,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,random_forest,ft_distill,dt_binary_mapper,0,2,0.5,5,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,"{'chord-length': {'0.0254': 0, '0.0508': 1, '0.1016': 2, '0.1524': 3, '0.2286': 4, '0.3048': 5}, 'free-stream-velocity': {'31.7': 0, '39.6': 1, '55.5': 2, '71.3': 3}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/86041d2fab9b5fad58f1a02e73362336884493e005492c3f1584be680364c4f7,0.5204491462013979,0.4768324895716023,"[0.44390179614906344, 0.5594552449880017, 0.5579903974671289]","[0.4406610589562423, 0.5161481638061012, 0.4736882459524634]",0.6360341290344629,0.572845501907622,0.6181254276990924,0.5581315533359329,0.9839596929751235,0.9870529239831574
concrete,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,rf_plus,ft_distill,gmm_binary_mapper,0,3,0.5,5,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/8692208930bb37c611f91a6c1e82d36074c7f2eec620b25a33e470b2a571c4d8,0.6321377231035709,0.5814557523990972,"[0.5528361579239277, 0.722269141637617, 0.6213078697491679]","[0.47021115429114335, 0.695274196806315, 0.5788819060998333]",0.77630537584789,0.7706620227470515,0.7257511374846977,0.7434205662267819,0.9629667565937465,0.9559736446985332
powerplant,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf,random_forest,ft_distill,gmm_binary_mapper,0,3,0.5,5,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/rf/86a833aed91dbcf3f196c786943f65bf4c800da083007b9ab86dbf2ad9eeb7ee,0.8917904694981239,0.8938752156102668,"[0.9068836663701138, 0.8701296280935971, 0.8983581140306608]","[0.9067272145261429, 0.8713987117428623, 0.9034997205617953]",0.8763188047560717,0.8704561256964507,0.8747132503672848,0.870593530436632,0.9973662638067091,0.9966239793328543
